Country,ISO3 Code,Date,Price (EUR/MWhe)_x,YearMonth,Monthly_Avg_Price,Price (EUR/MWhe)_y
Germany,DEU,2018-07-20,53.58,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-21,50.05,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-22,46.59,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-23,54.94,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-24,56.89,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-25,58.17,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-26,54.89,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-27,53.47,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-28,46.4,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-29,45.13,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-30,55.04,2018-07,49.59,49.59064516129032
Germany,DEU,2018-07-31,56.38,2018-07,49.59,49.59064516129032
Germany,DEU,2018-08-01,56.31,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-02,59.88,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-03,62.88,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-04,50.9,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-05,50.32,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-06,63.21,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-07,64.0,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-08,56.27,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-09,53.36,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-10,46.53,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-11,44.44,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-12,42.83,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-13,55.97,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-14,55.04,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-15,53.49,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-16,56.13,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-17,58.48,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-18,53.43,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-19,49.28,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-20,57.97,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-21,66.28,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-22,65.75,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-23,63.32,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-24,58.08,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-25,52.86,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-26,46.91,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-27,47.7,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-28,66.22,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-29,62.42,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-30,57.62,2018-08,56.22,56.21612903225807
Germany,DEU,2018-08-31,64.82,2018-08,56.22,56.21612903225807
Germany,DEU,2018-09-01,59.13,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-02,52.94,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-03,63.98,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-04,66.64,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-05,66.58,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-06,65.43,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-07,62.08,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-08,50.16,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-09,49.18,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-10,64.58,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-11,57.7,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-12,64.21,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-13,71.28,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-14,64.29,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-15,52.17,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-16,46.52,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-17,62.76,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-18,57.95,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-19,57.33,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-20,58.36,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-21,38.01,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-22,26.76,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-23,43.35,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-24,40.54,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-25,62.41,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-26,44.51,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-27,54.75,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-28,52.03,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-29,45.39,2018-09,54.76,54.75866666666666
Germany,DEU,2018-09-30,41.74,2018-09,54.76,54.75866666666666
Germany,DEU,2018-10-01,60.14,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-02,38.72,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-03,22.34,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-04,65.21,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-05,60.39,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-06,57.69,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-07,55.26,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-08,64.23,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-09,71.34,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-10,60.42,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-11,55.39,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-12,56.77,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-13,42.82,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-14,29.07,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-15,61.28,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-16,71.9,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-17,70.97,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-18,62.98,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-19,68.32,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-20,58.54,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-21,55.15,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-22,55.37,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-23,31.73,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-24,47.39,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-25,49.79,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-26,56.79,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-27,49.46,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-28,42.56,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-29,44.1,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-30,33.45,2018-10,53.08,53.082258064516125
Germany,DEU,2018-10-31,45.98,2018-10,53.08,53.082258064516125
Germany,DEU,2018-11-01,47.97,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-02,54.95,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-03,51.87,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-04,47.39,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-05,57.44,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-06,58.47,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-07,56.03,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-08,63.11,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-09,59.18,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-10,42.73,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-11,39.79,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-12,55.26,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-13,53.05,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-14,62.22,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-15,63.26,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-16,57.66,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-17,48.31,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-18,47.38,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-19,47.56,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-20,47.47,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-21,55.56,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-22,78.23,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-23,80.47,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-24,61.48,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-25,53.74,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-26,73.87,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-27,75.29,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-28,52.65,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-29,50.2,2018-11,56.68,56.681000000000004
Germany,DEU,2018-11-30,57.84,2018-11,56.68,56.681000000000004
Germany,DEU,2018-12-01,46.28,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-02,29.84,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-03,45.23,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-04,51.17,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-05,58.89,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-06,54.53,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-07,41.53,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-08,11.39,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-09,9.16,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-10,37.44,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-11,55.97,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-12,70.03,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-13,66.11,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-14,71.51,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-15,53.53,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-16,50.34,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-17,69.35,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-18,58.98,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-19,56.76,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-20,56.61,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-21,47.49,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-22,38.65,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-23,42.65,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-24,46.03,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-25,19.06,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-26,48.33,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-27,60.12,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-28,60.07,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-29,45.55,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-30,35.08,2018-12,48.11,48.11032258064516
Germany,DEU,2018-12-31,53.74,2018-12,48.11,48.11032258064516
Germany,DEU,2019-01-01,-6.88,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-02,29.1,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-03,58.04,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-04,48.92,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-05,43.16,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-06,54.37,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-07,50.64,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-08,34.58,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-09,41.1,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-10,67.73,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-11,49.89,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-12,39.81,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-13,14.0,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-14,34.21,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-15,45.2,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-16,45.08,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-17,43.5,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-18,62.16,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-19,55.19,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-20,54.22,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-21,69.84,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-22,62.96,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-23,75.44,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-24,85.91,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-25,65.65,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-26,48.42,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-27,36.02,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-28,50.5,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-29,60.26,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-30,53.1,2019-01,49.41,49.413225806451614
Germany,DEU,2019-01-31,59.69,2019-01,49.41,49.413225806451614
Germany,DEU,2019-02-01,55.75,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-02,49.97,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-03,46.68,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-04,43.67,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-05,54.13,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-06,51.46,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-07,43.99,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-08,40.25,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-09,7.76,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-10,27.07,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-11,33.52,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-12,46.6,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-13,45.66,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-14,49.22,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-15,47.27,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-16,39.23,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-17,39.21,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-18,46.26,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-19,41.28,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-20,45.68,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-21,43.41,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-22,47.06,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-23,40.13,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-24,40.03,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-25,44.35,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-26,44.76,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-27,43.74,2019-02,42.81,42.81428571428571
Germany,DEU,2019-02-28,40.66,2019-02,42.81,42.81428571428571
Germany,DEU,2019-03-01,46.05,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-02,40.36,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-03,9.27,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-04,13.31,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-05,32.85,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-06,34.31,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-07,28.5,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-08,27.02,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-09,5.87,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-10,19.38,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-11,39.47,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-12,35.17,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-13,18.76,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-14,32.03,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-15,24.67,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-16,17.17,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-17,1.26,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-18,32.82,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-19,45.3,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-20,41.38,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-21,39.94,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-22,40.43,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-23,35.76,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-24,32.85,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-25,32.66,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-26,36.64,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-27,40.03,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-28,42.6,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-29,39.78,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-30,35.15,2019-03,30.61,30.616129032258065
Germany,DEU,2019-03-31,28.31,2019-03,30.61,30.616129032258065
Germany,DEU,2019-04-01,37.8,2019-04,36.97,36.973
Germany,DEU,2019-04-02,34.16,2019-04,36.97,36.973
Germany,DEU,2019-04-03,42.54,2019-04,36.97,36.973
Germany,DEU,2019-04-04,42.02,2019-04,36.97,36.973
Germany,DEU,2019-04-05,42.73,2019-04,36.97,36.973
Germany,DEU,2019-04-06,38.01,2019-04,36.97,36.973
Germany,DEU,2019-04-07,38.1,2019-04,36.97,36.973
Germany,DEU,2019-04-08,44.11,2019-04,36.97,36.973
Germany,DEU,2019-04-09,42.21,2019-04,36.97,36.973
Germany,DEU,2019-04-10,42.81,2019-04,36.97,36.973
Germany,DEU,2019-04-11,44.91,2019-04,36.97,36.973
Germany,DEU,2019-04-12,45.31,2019-04,36.97,36.973
Germany,DEU,2019-04-13,40.73,2019-04,36.97,36.973
Germany,DEU,2019-04-14,37.28,2019-04,36.97,36.973
Germany,DEU,2019-04-15,41.84,2019-04,36.97,36.973
Germany,DEU,2019-04-16,41.34,2019-04,36.97,36.973
Germany,DEU,2019-04-17,41.17,2019-04,36.97,36.973
Germany,DEU,2019-04-18,40.56,2019-04,36.97,36.973
Germany,DEU,2019-04-19,33.72,2019-04,36.97,36.973
Germany,DEU,2019-04-20,34.75,2019-04,36.97,36.973
Germany,DEU,2019-04-21,30.6,2019-04,36.97,36.973
Germany,DEU,2019-04-22,-16.33,2019-04,36.97,36.973
Germany,DEU,2019-04-23,17.18,2019-04,36.97,36.973
Germany,DEU,2019-04-24,34.9,2019-04,36.97,36.973
Germany,DEU,2019-04-25,40.05,2019-04,36.97,36.973
Germany,DEU,2019-04-26,43.13,2019-04,36.97,36.973
Germany,DEU,2019-04-27,31.91,2019-04,36.97,36.973
Germany,DEU,2019-04-28,35.69,2019-04,36.97,36.973
Germany,DEU,2019-04-29,42.96,2019-04,36.97,36.973
Germany,DEU,2019-04-30,43.0,2019-04,36.97,36.973
Germany,DEU,2019-05-01,24.87,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-02,38.33,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-03,41.04,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-04,39.13,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-05,30.72,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-06,44.72,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-07,50.47,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-08,38.75,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-09,45.79,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-10,45.01,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-11,36.83,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-12,19.43,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-13,39.6,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-14,40.95,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-15,40.69,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-16,39.81,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-17,42.99,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-18,37.35,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-19,35.22,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-20,46.18,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-21,43.1,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-22,40.25,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-23,40.92,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-24,40.63,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-25,36.27,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-26,20.02,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-27,36.85,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-28,43.33,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-29,41.47,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-30,16.14,2019-05,37.83,37.832258064516125
Germany,DEU,2019-05-31,35.94,2019-05,37.83,37.832258064516125
Germany,DEU,2019-06-01,29.67,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-02,21.55,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-03,37.65,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-04,38.4,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-05,37.99,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-06,37.29,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-07,33.67,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-08,-39.75,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-09,23.43,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-10,31.25,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-11,45.25,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-12,43.37,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-13,38.72,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-14,41.68,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-15,30.28,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-16,31.39,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-17,41.76,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-18,42.35,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-19,40.93,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-20,36.62,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-21,38.73,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-22,31.1,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-23,20.83,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-24,34.52,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-25,41.23,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-26,37.89,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-27,35.83,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-28,43.61,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-29,32.85,2019-06,32.5,32.504666666666665
Germany,DEU,2019-06-30,15.05,2019-06,32.5,32.504666666666665
Germany,DEU,2019-07-01,32.99,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-02,33.48,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-03,34.65,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-04,33.98,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-05,35.81,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-06,29.02,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-07,25.12,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-08,35.56,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-09,37.71,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-10,41.6,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-11,46.09,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-12,45.35,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-13,36.89,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-14,35.76,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-15,41.5,2019-07,39.71,39.71258064516129
Germany,DEU,2019-07-16,43.13,2019-07,39.71,39.71258064516129
